Date,Open,High,Low,Close,Adj Close,Volume
17/9/2001,7.7998,7.8039,7.7958,7.7998,7.7998,0
18/9/2001,7.7998,7.8009,7.7988,7.7999,7.7999,0
19/9/2001,7.7995,7.8009,7.7982,7.7991,7.7991,0
20/9/2001,7.7996,7.8006,7.798,7.7998,7.7998,0
21/9/2001,7.7998,7.8009,7.7986,7.7999,7.7999,0
24/9/2001,7.7998,7.8009,7.7986,7.7996,7.7996,0
25/9/2001,7.7997,7.8009,7.7986,7.7997,7.7997,0
26/9/2001,7.7995,7.8008,7.7984,7.7997,7.7997,0
27/9/2001,7.7995,7.8007,7.7984,7.7995,7.7995,0
28/9/2001,7.7995,7.8006,7.7983,7.7995,7.7995,0
1/10/2001,7.7992,7.8008,7.7976,7.7988,7.7988,0
2/10/2001,7.7989,7.8001,7.7977,7.7992,7.7992,0
3/10/2001,7.7992,7.8,7.7986,7.7991,7.7991,0
4/10/2001,7.7996,7.8008,7.7979,7.7994,7.7994,0
5/10/2001,7.7997,7.8008,7.7984,7.7997,7.7997,0
8/10/2001,7.7995,7.8015,7.7984,7.7995,7.7995,0
9/10/2001,7.7998,7.8009,7.7987,7.7998,7.7998,0
10/10/2001,7.7998,7.8009,7.7988,7.7999,7.7999,0
11/10/2001,7.8001,7.801,7.7983,7.7999,7.7999,0
12/10/2001,7.7995,7.801,7.7984,7.7999,7.7999,0
15/10/2001,7.8,7.801,7.7988,7.8,7.8,0
16/10/2001,7.7999,7.801,7.7988,7.8,7.8,0
17/10/2001,7.7999,7.801,7.7989,7.8,7.8,0
18/10/2001,7.798,7.801,7.7975,7.7993,7.7993,0
19/10/2001,7.8001,7.802,7.7975,7.7997,7.7997,0
22/10/2001,7.8,7.801,7.7975,7.8,7.8,0
23/10/2001,7.8001,7.801,7.7975,7.7998,7.7998,0
24/10/2001,7.8001,7.801,7.7989,7.8,7.8,0
25/10/2001,7.7991,7.8039,7.7959,7.8,7.8,0
26/10/2001,7.7999,7.8011,7.7988,7.8,7.8,0
29/10/2001,7.8,7.801,7.7988,7.8,7.8,0
30/10/2001,7.8,7.801,7.7988,7.7998,7.7998,0
31/10/2001,7.7999,7.8019,7.7979,7.8,7.8,0
1/11/2001,7.8,7.8011,7.7988,7.8001,7.8001,0
2/11/2001,7.8,7.801,7.7989,7.7999,7.7999,0
5/11/2001,7.8,7.801,7.7989,7.7999,7.7999,0
6/11/2001,7.8001,7.801,7.799,7.7999,7.7999,0
7/11/2001,7.8,7.801,7.7989,7.8,7.8,0
8/11/2001,7.8,7.801,7.7986,7.7996,7.7996,0
9/11/2001,7.8,7.801,7.7987,7.7999,7.7999,0
12/11/2001,7.8,7.8019,7.7966,7.7999,7.7999,0
13/11/2001,7.8001,7.801,7.799,7.8,7.8,0
14/11/2001,7.8001,7.8011,7.7989,7.7999,7.7999,0
15/11/2001,7.8001,7.801,7.7988,7.8,7.8,0
16/11/2001,7.7993,7.8005,7.7984,7.7993,7.7993,0
19/11/2001,7.7996,7.8005,7.7985,7.7994,7.7994,0
20/11/2001,7.7988,7.8005,7.797,7.7993,7.7993,0
21/11/2001,7.7994,7.8003,7.798,7.7992,7.7992,0
22/11/2001,7.7991,7.8005,7.798,7.7991,7.7991,0
23/11/2001,7.7991,7.8002,7.7981,7.7995,7.7995,0
26/11/2001,7.7991,7.8002,7.7968,7.7991,7.7991,0
27/11/2001,7.7988,7.7998,7.7978,7.7989,7.7989,0
28/11/2001,7.7985,7.7997,7.7977,7.7985,7.7985,0
29/11/2001,7.7985,7.801,7.7963,7.7989,7.7989,0
30/11/2001,7.7989,7.8008,7.7974,7.7986,7.7986,0
3/12/2001,7.7988,7.8,7.7976,7.799,7.799,0
4/12/2001,7.7993,7.8004,7.798,7.7996,7.7996,0
5/12/2001,7.7996,7.8007,7.7984,7.7998,7.7998,0
6/12/2001,7.7996,7.8007,7.7987,7.7997,7.7997,0
7/12/2001,7.7992,7.8007,7.7981,7.7991,7.7991,0
10/12/2001,7.7995,7.8006,7.7982,7.7996,7.7996,0
11/12/2001,7.7993,7.8005,7.7983,7.7994,7.7994,0
12/12/2001,7.7996,7.8008,7.7984,7.7998,7.7998,0
13/12/2001,7.7997,7.8009,7.7987,7.7998,7.7998,0
14/12/2001,7.7997,7.8009,7.7985,7.7998,7.7998,0
17/12/2001,7.7996,7.8008,7.7983,7.7996,7.7996,0
18/12/2001,7.7995,7.8007,7.7984,7.7995,7.7995,0
19/12/2001,7.7988,7.8004,7.7975,7.7986,7.7986,0
20/12/2001,7.7983,7.7999,7.7965,7.7984,7.7984,0
21/12/2001,7.7973,7.7992,7.7952,7.7974,7.7974,0
24/12/2001,7.7974,7.7974,7.7974,7.7974,7.7974,0
25/12/2001,7.7971,7.7976,7.7966,7.7971,7.7971,0
26/12/2001,7.797,7.7978,7.7961,7.7971,7.7971,0
27/12/2001,7.7973,7.8005,7.7955,7.7974,7.7974,0
28/12/2001,7.7974,7.799,7.7963,7.7973,7.7973,0
31/12/2001,7.7982,7.7991,7.7967,7.7982,7.7982,0
1/1/2002,7.7982,7.7982,7.7982,7.7982,7.7982,0
2/1/2002,7.7983,7.7994,7.7957,7.7985,7.7985,0
3/1/2002,7.7981,7.7992,7.797,7.798,7.798,0
4/1/2002,7.7986,7.7996,7.797,7.7987,7.7987,0
7/1/2002,7.799,7.8009,7.7976,7.7988,7.7988,0
8/1/2002,7.7989,7.8,7.798,7.7988,7.7988,0
9/1/2002,7.7985,7.8,7.7975,7.7987,7.7987,0
10/1/2002,7.7986,7.7998,7.7975,7.7984,7.7984,0
11/1/2002,7.7983,7.7997,7.7962,7.7985,7.7985,0
14/1/2002,7.7985,7.7998,7.7966,7.7988,7.7988,0
15/1/2002,7.798,7.7999,7.797,7.7988,7.7988,0
16/1/2002,7.7989,7.7999,7.7968,7.7988,7.7988,0
17/1/2002,7.7988,7.7999,7.7968,7.7988,7.7988,0
18/1/2002,7.7989,7.8,7.7968,7.799,7.799,0
21/1/2002,7.7989,7.8045,7.7978,7.7988,7.7988,0
22/1/2002,7.7993,7.805,7.7979,7.7994,7.7994,0
23/1/2002,7.7992,7.805,7.7975,7.7996,7.7996,0
24/1/2002,7.7995,7.8052,7.7977,7.7995,7.7995,0
25/1/2002,7.7994,7.8004,7.7981,7.7994,7.7994,0
28/1/2002,7.7996,7.8007,7.7984,7.7995,7.7995,0
29/1/2002,7.7994,7.8006,7.7982,7.7994,7.7994,0
30/1/2002,7.7992,7.8004,7.7982,7.7994,7.7994,0
31/1/2002,7.7994,7.801,7.7983,7.7994,7.7994,0
1/2/2002,7.7994,7.8007,7.7983,7.7997,7.7997,0
4/2/2002,7.7997,7.8007,7.7986,7.7997,7.7997,0
5/2/2002,7.7996,7.8007,7.7984,7.7996,7.7996,0
6/2/2002,7.7995,7.8007,7.7984,7.7997,7.7997,0
7/2/2002,7.7995,7.8006,7.7983,7.7995,7.7995,0
8/2/2002,7.7994,7.8005,7.7983,7.7994,7.7994,0
11/2/2002,7.7997,7.8006,7.7984,7.7996,7.7996,0
12/2/2002,7.7997,7.8008,7.7984,7.7998,7.7998,0
13/2/2002,7.7996,7.8007,7.7985,7.7997,7.7997,0
14/2/2002,7.7996,7.8006,7.7975,7.7996,7.7996,0
15/2/2002,7.7995,7.8005,7.7983,7.7993,7.7993,0
18/2/2002,7.7994,7.8005,7.7982,7.7994,7.7994,0
19/2/2002,7.7994,7.8005,7.7983,7.7994,7.7994,0
20/2/2002,7.7993,7.8004,7.7982,7.7995,7.7995,0
21/2/2002,7.7993,7.8004,7.7982,7.7994,7.7994,0
22/2/2002,7.7992,7.8003,7.7981,7.7994,7.7994,0
25/2/2002,7.7994,7.8005,7.7982,7.7994,7.7994,0
26/2/2002,7.7993,7.8004,7.7975,7.7994,7.7994,0
27/2/2002,7.799,7.8003,7.798,7.7992,7.7992,0
28/2/2002,7.7991,7.8002,7.7973,7.7994,7.7994,0
1/3/2002,7.7996,7.8008,7.7982,7.7998,7.7998,0
4/3/2002,7.7997,7.8007,7.7984,7.7995,7.7995,0
5/3/2002,7.7995,7.8007,7.7984,7.7995,7.7995,0
6/3/2002,7.7994,7.8007,7.7978,7.7995,7.7995,0
7/3/2002,7.7993,7.8004,7.7981,7.7996,7.7996,0
8/3/2002,7.7996,7.8008,7.7984,7.7998,7.7998,0
11/3/2002,7.7998,7.8009,7.7983,7.7995,7.7995,0
12/3/2002,7.7997,7.8008,7.7978,7.7997,7.7997,0
13/3/2002,7.7999,7.8009,7.798,7.7999,7.7999,0
14/3/2002,7.7997,7.8008,7.7976,7.7998,7.7998,0
15/3/2002,7.7995,7.8006,7.7975,7.7995,7.7995,0
18/3/2002,7.7993,7.8005,7.7974,7.7994,7.7994,0
19/3/2002,7.7993,7.8004,7.7982,7.7994,7.7994,0
20/3/2002,7.7997,7.8007,7.7985,7.7996,7.7996,0
21/3/2002,7.7997,7.8007,7.7985,7.7996,7.7996,0
22/3/2002,7.7996,7.8007,7.7984,7.7997,7.7997,0
25/3/2002,7.7996,7.8007,7.7974,7.7997,7.7997,0
26/3/2002,7.7993,7.8005,7.7972,7.7993,7.7993,0
27/3/2002,7.7996,7.8006,7.7978,7.7997,7.7997,0
28/3/2002,7.7997,7.8008,7.7978,7.7998,7.7998,0
29/3/2002,7.7997,7.8004,7.7992,7.7997,7.7997,0
1/4/2002,7.7997,7.8003,7.7991,7.7997,7.7997,0
2/4/2002,7.799,7.8008,7.7974,7.7996,7.7996,0
3/4/2002,7.7997,7.8007,7.7986,7.7996,7.7996,0
4/4/2002,7.7993,7.8006,7.7983,7.7996,7.7996,0
5/4/2002,7.7997,7.8007,7.7977,7.7997,7.7997,0
8/4/2002,7.7996,7.8007,7.7977,7.7997,7.7997,0
9/4/2002,7.7996,7.8008,7.7976,7.7998,7.7998,0
10/4/2002,7.7996,7.8007,7.7986,7.7997,7.7997,0
11/4/2002,7.7996,7.8008,7.7987,7.7997,7.7997,0
12/4/2002,7.7997,7.8008,7.7987,7.7998,7.7998,0
15/4/2002,7.7998,7.8008,7.7987,7.7998,7.7998,0
16/4/2002,7.7999,7.801,7.7979,7.7998,7.7998,0
17/4/2002,7.7996,7.8009,7.7979,7.7998,7.7998,0
18/4/2002,7.7997,7.8009,7.7984,7.7996,7.7996,0
19/4/2002,7.7995,7.8005,7.7985,7.7994,7.7994,0
22/4/2002,7.7995,7.8006,7.7984,7.7995,7.7995,0
23/4/2002,7.7994,7.8007,7.7975,7.7994,7.7994,0
24/4/2002,7.7996,7.8006,7.7976,7.7995,7.7995,0
25/4/2002,7.7995,7.8007,7.7976,7.7994,7.7994,0
26/4/2002,7.7994,7.8005,7.7976,7.7993,7.7993,0
29/4/2002,7.7995,7.8004,7.7975,7.7992,7.7992,0
30/4/2002,7.7992,7.8006,7.797,7.7992,7.7992,0
1/5/2002,7.799,7.7997,7.7984,7.7991,7.7991,0
2/5/2002,7.7994,7.8004,7.7974,7.7992,7.7992,0
3/5/2002,7.7993,7.8007,7.7976,7.799,7.799,0
6/5/2002,7.7992,7.8004,7.7973,7.7993,7.7993,0
7/5/2002,7.7999,7.8009,7.7981,7.7995,7.7995,0
8/5/2002,7.7989,7.8003,7.7974,7.7994,7.7994,0
9/5/2002,7.7983,7.7998,7.7978,7.7992,7.7992,0
10/5/2002,7.7992,7.8003,7.7973,7.7994,7.7994,0
13/5/2002,7.7993,7.8004,7.7981,7.7992,7.7992,0
14/5/2002,7.7981,7.8009,7.7971,7.7992,7.7992,0
15/5/2002,7.7993,7.8003,7.7973,7.7992,7.7992,0
16/5/2002,7.799,7.8002,7.797,7.7989,7.7989,0
17/5/2002,7.7989,7.8002,7.7968,7.7989,7.7989,0
20/5/2002,7.799,7.7999,7.7971,7.7987,7.7987,0
21/5/2002,7.7996,7.8007,7.7978,7.79945,7.79945,0
22/5/2002,7.7987,7.8008,7.7977,7.7996,7.7996,0
23/5/2002,7.7998,7.8009,7.7978,7.79985,7.79985,0
24/5/2002,7.7987,7.8009,7.7977,7.79985,7.79985,0
27/5/2002,7.7995,7.8009,7.7985,7.7999,7.7999,0
28/5/2002,7.7993,7.801,7.7953,7.79985,7.79985,0
29/5/2002,7.7999,7.801,7.7979,7.79975,7.79975,0
30/5/2002,7.8,7.8009,7.7987,7.79975,7.79975,0
31/5/2002,7.8003,7.8013,7.798,7.79985,7.79985,0
3/6/2002,7.7998,7.801,7.7985,7.7998,7.7998,0
4/6/2002,7.7997,7.8009,7.798,7.7998,7.7998,0
5/6/2002,7.7996,7.8012,7.7956,7.7996,7.7996,0
6/6/2002,7.7989,7.8009,7.7979,7.7997,7.7997,0
7/6/2002,7.7999,7.8019,7.7979,7.7998,7.7998,0
10/6/2002,7.7999,7.801,7.7988,7.7998,7.7998,0
11/6/2002,7.8,7.801,7.7987,7.7995,7.7995,0
12/6/2002,7.8,7.801,7.7982,7.79995,7.79995,0
13/6/2002,7.7998,7.8019,7.7979,7.8,7.8,0
14/6/2002,7.7998,7.8017,7.7977,7.7999,7.7999,0
17/6/2002,7.8,7.801,7.7986,7.7998,7.7998,0
18/6/2002,7.8,7.801,7.7987,7.79965,7.79965,0
19/6/2002,7.7999,7.801,7.7953,7.79995,7.79995,0
20/6/2002,7.8,7.801,7.7983,7.79995,7.79995,0
21/6/2002,7.7995,7.801,7.7985,7.79995,7.79995,0
24/6/2002,7.7999,7.801,7.7989,7.79995,7.79995,0
25/6/2002,7.8,7.801,7.7988,7.79995,7.79995,0
26/6/2002,7.7998,7.801,7.7988,7.79995,7.79995,0
27/6/2002,7.7998,7.8011,7.7988,7.79995,7.79995,0
28/6/2002,7.8004,7.8014,7.798,7.79995,7.79995,0
1/7/2002,7.7998,7.801,7.7985,7.79995,7.79995,0
2/7/2002,7.8,7.801,7.7987,7.79995,7.79995,0
3/7/2002,7.7998,7.801,7.7987,7.79995,7.79995,0
4/7/2002,7.7998,7.8009,7.7983,7.7999,7.7999,0
5/7/2002,7.7997,7.8011,7.7986,7.79995,7.79995,0
8/7/2002,7.7999,7.8011,7.7985,7.79995,7.79995,0
9/7/2002,7.7999,7.8011,7.7985,7.79995,7.79995,0
10/7/2002,7.8,7.8016,7.7967,7.79995,7.79995,0
11/7/2002,7.7999,7.8011,7.7981,7.79995,7.79995,0
12/7/2002,7.7997,7.8011,7.7987,7.79995,7.79995,0
15/7/2002,7.7999,7.801,7.7979,7.7998,7.7998,0
16/7/2002,7.7999,7.8011,7.7988,7.79995,7.79995,0
17/7/2002,7.7999,7.8011,7.7981,7.79995,7.79995,0
18/7/2002,7.7998,7.801,7.798,7.79995,7.79995,0
19/7/2002,7.8001,7.8011,7.798,7.79995,7.79995,0
22/7/2002,7.8,7.801,7.7987,7.79995,7.79995,0
23/7/2002,7.8,7.801,7.7988,7.79995,7.79995,0
24/7/2002,7.8,7.801,7.7986,7.79995,7.79995,0
25/7/2002,7.8,7.801,7.798,7.79995,7.79995,0
26/7/2002,7.8,7.8011,7.7981,7.79995,7.79995,0
29/7/2002,7.7988,7.801,7.7987,7.79995,7.79995,0
30/7/2002,7.799,7.8011,7.7981,7.79995,7.79995,0
31/7/2002,7.7998,7.801,7.7986,7.79995,7.79995,0
1/8/2002,7.7998,7.8011,7.7986,7.79995,7.79995,0
2/8/2002,7.8001,7.8015,7.7989,7.79995,7.79995,0
5/8/2002,7.7999,7.801,7.7988,7.79995,7.79995,0
6/8/2002,7.7999,7.801,7.7989,7.79995,7.79995,0
7/8/2002,7.7998,7.801,7.7988,7.79995,7.79995,0
8/8/2002,7.8,7.801,7.7988,7.79995,7.79995,0
9/8/2002,7.7997,7.801,7.7987,7.79995,7.79995,0
12/8/2002,7.8,7.8011,7.7969,7.79995,7.79995,0
13/8/2002,7.7999,7.801,7.7987,7.79995,7.79995,0
14/8/2002,7.7999,7.801,7.7989,7.79995,7.79995,0
15/8/2002,7.8,7.801,7.7988,7.79995,7.79995,0
16/8/2002,7.7999,7.8013,7.7987,7.79995,7.79995,0
19/8/2002,7.8001,7.8011,7.799,7.79995,7.79995,0
20/8/2002,7.8001,7.8011,7.799,7.79995,7.79995,0
21/8/2002,7.7998,7.801,7.7987,7.79995,7.79995,0
22/8/2002,7.8,7.801,7.799,7.79995,7.79995,0
23/8/2002,7.8,7.801,7.7989,7.79995,7.79995,0
26/8/2002,7.7998,7.801,7.7985,7.79995,7.79995,0
27/8/2002,7.8001,7.8011,7.7988,7.79995,7.79995,0
28/8/2002,7.8,7.801,7.7988,7.79995,7.79995,0
29/8/2002,7.7998,7.801,7.7988,7.79995,7.79995,0
30/8/2002,7.7999,7.8009,7.7989,7.79995,7.79995,0
2/9/2002,7.8,7.801,7.7988,7.8,7.8,0
3/9/2002,7.7999,7.801,7.7988,7.79995,7.79995,0
4/9/2002,7.7999,7.801,7.7989,7.79995,7.79995,0
5/9/2002,7.7999,7.8011,7.7988,7.79995,7.79995,0
6/9/2002,7.8001,7.8012,7.7989,7.79995,7.79995,0
9/9/2002,7.8,7.801,7.7988,7.79995,7.79995,0
10/9/2002,7.8,7.8011,7.7986,7.79995,7.79995,0
11/9/2002,7.8,7.8011,7.7988,7.79995,7.79995,0
12/9/2002,7.7999,7.801,7.7983,7.79995,7.79995,0
13/9/2002,7.7993,7.801,7.7981,7.79995,7.79995,0
16/9/2002,7.7994,7.801,7.7983,7.79935,7.79935,0
17/9/2002,7.7995,7.8007,7.7984,7.79955,7.79955,0
18/9/2002,7.7997,7.8011,7.7985,7.79985,7.79985,0
19/9/2002,7.7997,7.801,7.7986,7.79975,7.79975,0
20/9/2002,7.7998,7.801,7.7984,7.79985,7.79985,0
23/9/2002,7.79985,7.79985,7.79985,7.79985,7.79985,0
24/9/2002,7.79985,7.79985,7.79985,7.79985,7.79985,0
25/9/2002,7.79985,7.79985,7.79985,7.79985,7.79985,0
26/9/2002,7.79985,7.79985,7.79985,7.79985,7.79985,0
27/9/2002,7.7996,7.8006,7.7986,7.7996,7.7996,0
30/9/2002,7.8001,7.8011,7.7986,7.7996,7.7996,0
1/10/2002,7.7996,7.8007,7.7983,7.7995,7.7995,0
2/10/2002,7.7996,7.8006,7.7985,7.7996,7.7996,0
3/10/2002,7.7999,7.8004,7.7992,7.7997,7.7997,0
4/10/2002,7.7998,7.801,7.7985,7.7997,7.7997,0
7/10/2002,7.7998,7.8008,7.7985,7.7996,7.7996,0
8/10/2002,7.7996,7.8009,7.7985,7.79975,7.79975,0
9/10/2002,7.7997,7.8008,7.7986,7.7996,7.7996,0
10/10/2002,7.7998,7.8008,7.7985,7.7997,7.7997,0
11/10/2002,7.8,7.8011,7.7988,7.79975,7.79975,0
14/10/2002,7.7997,7.8009,7.7987,7.7999,7.7999,0
15/10/2002,7.7996,7.8008,7.7985,7.7996,7.7996,0
16/10/2002,7.7994,7.801,7.7982,7.7994,7.7994,0
17/10/2002,7.7996,7.8008,7.7983,7.79955,7.79955,0
18/10/2002,7.799,7.8008,7.7977,7.7992,7.7992,0
21/10/2002,7.7991,7.8001,7.7977,7.7989,7.7989,0
22/10/2002,7.7988,7.8003,7.7975,7.7991,7.7991,0
23/10/2002,7.7992,7.8004,7.7979,7.7991,7.7991,0
24/10/2002,7.7993,7.8003,7.7978,7.799,7.799,0
25/10/2002,7.799,7.8003,7.7977,7.79875,7.79875,0
28/10/2002,7.7991,7.8001,7.7979,7.7991,7.7991,0
29/10/2002,7.7994,7.8004,7.7981,7.7991,7.7991,0
30/10/2002,7.7994,7.8007,7.7982,7.7993,7.7993,0
31/10/2002,7.7993,7.801,7.7982,7.79935,7.79935,0
1/11/2002,7.7995,7.8006,7.7982,7.7994,7.7994,0
4/11/2002,7.7994,7.8004,7.7981,7.799,7.799,0
5/11/2002,7.7992,7.8004,7.7981,7.79895,7.79895,0
6/11/2002,7.7993,7.8005,7.7981,7.7993,7.7993,0
7/11/2002,7.7995,7.8006,7.798,7.79885,7.79885,0
8/11/2002,7.7994,7.8005,7.7982,7.79915,7.79915,0
11/11/2002,7.7995,7.8006,7.7982,7.7996,7.7996,0
12/11/2002,7.7996,7.8006,7.7985,7.79955,7.79955,0
13/11/2002,7.7995,7.8006,7.7985,7.79945,7.79945,0
14/11/2002,7.7997,7.8005,7.7985,7.79965,7.79965,0
15/11/2002,7.7996,7.8007,7.7985,7.7994,7.7994,0
18/11/2002,7.7996,7.8006,7.7986,7.7994,7.7994,0
19/11/2002,7.7995,7.8006,7.7985,7.7995,7.7995,0
20/11/2002,7.7996,7.8006,7.7985,7.7995,7.7995,0
21/11/2002,7.7995,7.8006,7.798,7.7993,7.7993,0
22/11/2002,7.7988,7.8006,7.7979,7.7988,7.7988,0
25/11/2002,7.7985,7.8005,7.7974,7.7987,7.7987,0
26/11/2002,7.7988,7.7998,7.7975,7.7985,7.7985,0
27/11/2002,7.7986,7.8002,7.7975,7.79845,7.79845,0
28/11/2002,7.7987,7.8002,7.7974,7.7986,7.7986,0
29/11/2002,7.7986,7.8003,7.7975,7.79865,7.79865,0
2/12/2002,7.7986,7.7998,7.7974,7.7985,7.7985,0
3/12/2002,7.7985,7.7996,7.7975,7.7985,7.7985,0
4/12/2002,7.7987,7.7998,7.7976,7.7985,7.7985,0
5/12/2002,7.7986,7.7997,7.7973,7.7985,7.7985,0
6/12/2002,7.7986,7.7997,7.7974,7.7985,7.7985,0
9/12/2002,7.7987,7.7997,7.7975,7.7987,7.7987,0
10/12/2002,7.7988,7.7999,7.7977,7.7989,7.7989,0
11/12/2002,7.799,7.8,7.7978,7.799,7.799,0
12/12/2002,7.7989,7.8002,7.7979,7.7989,7.7989,0
13/12/2002,7.7988,7.8001,7.7976,7.7985,7.7985,0
16/12/2002,7.7985,7.8,7.7974,7.7985,7.7985,0
17/12/2002,7.7987,7.7999,7.7975,7.7985,7.7985,0
18/12/2002,7.7984,7.7996,7.7969,7.7978,7.7978,0
19/12/2002,7.7979,7.8,7.796,7.79785,7.79785,0
20/12/2002,7.798,7.799,7.7968,7.7985,7.7985,0
23/12/2002,7.7985,7.8003,7.7969,7.7985,7.7985,0
24/12/2002,7.7986,7.7995,7.798,7.799,7.799,0
25/12/2002,7.7988,7.7993,7.7983,7.7988,7.7988,0
26/12/2002,7.7988,7.7994,7.7982,7.7987,7.7987,0
27/12/2002,7.799,7.8001,7.7975,7.79875,7.79875,0
30/12/2002,7.799,7.8003,7.7979,7.79905,7.79905,0
31/12/2002,7.7988,7.7994,7.7979,7.7985,7.7985,0
1/1/2003,7.7987,7.7992,7.7982,7.7987,7.7987,0
2/1/2003,7.7987,7.7998,7.7974,7.7987,7.7987,0
3/1/2003,7.7989,7.8,7.7976,7.7988,7.7988,0
6/1/2003,7.7991,7.8002,7.7975,7.7991,7.7991,0
7/1/2003,7.7992,7.8005,7.798,7.7994,7.7994,0
8/1/2003,7.7995,7.8006,7.7985,7.7995,7.7995,0
9/1/2003,7.7992,7.801,7.798,7.7992,7.7992,0
10/1/2003,7.7992,7.8004,7.798,7.7991,7.7991,0
13/1/2003,7.7993,7.8003,7.7979,7.799,7.799,0
14/1/2003,7.7992,7.8002,7.7978,7.7992,7.7992,0
15/1/2003,7.7992,7.8002,7.798,7.79905,7.79905,0
16/1/2003,7.799,7.8001,7.7979,7.7989,7.7989,0
17/1/2003,7.7991,7.8002,7.7979,7.799,7.799,0
20/1/2003,7.7991,7.8001,7.798,7.7989,7.7989,0
21/1/2003,7.7993,7.8003,7.798,7.7992,7.7992,0
22/1/2003,7.7992,7.8003,7.7982,7.79935,7.79935,0
23/1/2003,7.7992,7.8003,7.7981,7.7993,7.7993,0
24/1/2003,7.7993,7.8004,7.7981,7.7991,7.7991,0
27/1/2003,7.7996,7.8007,7.7982,7.79955,7.79955,0
28/1/2003,7.7995,7.8006,7.7984,7.79955,7.79955,0
29/1/2003,7.7996,7.8008,7.7984,7.79975,7.79975,0
30/1/2003,7.7997,7.8011,7.7985,7.80005,7.80005,0
31/1/2003,7.7998,7.801,7.7988,7.7999,7.7999,0
3/2/2003,7.7999,7.801,7.7985,7.79995,7.79995,0
4/2/2003,7.7997,7.801,7.7987,7.79975,7.79975,0
5/2/2003,7.7996,7.8008,7.7985,7.79955,7.79955,0
6/2/2003,7.7995,7.8007,7.7984,7.7994,7.7994,0
7/2/2003,7.7995,7.8016,7.7976,7.79935,7.79935,0
10/2/2003,7.7995,7.8006,7.7984,7.79945,7.79945,0
11/2/2003,7.7995,7.8005,7.7983,7.79935,7.79935,0
12/2/2003,7.7995,7.8005,7.7983,7.79945,7.79945,0
13/2/2003,7.7996,7.8007,7.7984,7.79945,7.79945,0
14/2/2003,7.7995,7.8005,7.7984,7.79945,7.79945,0
17/2/2003,7.7995,7.8007,7.7981,7.79945,7.79945,0
18/2/2003,7.7996,7.8007,7.7985,7.7995,7.7995,0
19/2/2003,7.7995,7.8006,7.7983,7.79945,7.79945,0
20/2/2003,7.7995,7.8005,7.7984,7.79945,7.79945,0
21/2/2003,7.7993,7.8004,7.798,7.79905,7.79905,0
24/2/2003,7.7992,7.8003,7.798,7.79915,7.79915,0
25/2/2003,7.799,7.8002,7.7979,7.79895,7.79895,0
26/2/2003,7.7988,7.7999,7.7977,7.79875,7.79875,0
27/2/2003,7.7988,7.8,7.7978,7.79885,7.79885,0
28/2/2003,7.7991,7.8006,7.798,7.79905,7.79905,0
3/3/2003,7.7989,7.8002,7.7976,7.79865,7.79865,0
4/3/2003,7.7989,7.8,7.7977,7.79895,7.79895,0
5/3/2003,7.7991,7.8002,7.7979,7.79915,7.79915,0
6/3/2003,7.7989,7.8,7.7978,7.79885,7.79885,0
7/3/2003,7.7987,7.8,7.7975,7.79865,7.79865,0
10/3/2003,7.7989,7.8,7.7977,7.79895,7.79895,0
11/3/2003,7.7988,7.8,7.7977,7.79905,7.79905,0
12/3/2003,7.7989,7.8,7.7979,7.7988,7.7988,0
13/3/2003,7.799,7.8001,7.7977,7.79895,7.79895,0
14/3/2003,7.7989,7.7999,7.7977,7.79895,7.79895,0
17/3/2003,7.7992,7.8002,7.7979,7.79905,7.79905,0
18/3/2003,7.7991,7.8001,7.7981,7.79895,7.79895,0
19/3/2003,7.799,7.8001,7.798,7.79895,7.79895,0
20/3/2003,7.7989,7.8,7.7979,7.7988,7.7988,0
21/3/2003,7.799,7.8,7.7979,7.7988,7.7988,0
24/3/2003,7.7989,7.8,7.7978,7.79885,7.79885,0
25/3/2003,7.7991,7.8001,7.798,7.79905,7.79905,0
26/3/2003,7.799,7.8002,7.7979,7.7991,7.7991,0
27/3/2003,7.7993,7.8004,7.7982,7.79935,7.79935,0
28/3/2003,7.7993,7.8003,7.7981,7.7992,7.7992,0
31/3/2003,7.7987,7.8005,7.7976,7.79945,7.79945,0
1/4/2003,7.7994,7.8006,7.798,7.79945,7.79945,0
2/4/2003,7.7993,7.8004,7.7981,7.79905,7.79905,0
3/4/2003,7.7993,7.8004,7.7982,7.79935,7.79935,0
4/4/2003,7.7995,7.8005,7.7984,7.79945,7.79945,0
7/4/2003,7.7995,7.8008,7.7984,7.79975,7.79975,0
8/4/2003,7.7995,7.8006,7.7983,7.79945,7.79945,0
9/4/2003,7.7996,7.8007,7.7985,7.79955,7.79955,0
10/4/2003,7.7995,7.8007,7.7983,7.79925,7.79925,0
11/4/2003,7.7994,7.8005,7.7984,7.7994,7.7994,0
14/4/2003,7.7995,7.8005,7.7985,7.79955,7.79955,0
15/4/2003,7.7994,7.8006,7.7982,7.79945,7.79945,0
16/4/2003,7.7995,7.8006,7.7985,7.79965,7.79965,0
17/4/2003,7.7998,7.8009,7.7986,7.79965,7.79965,0
18/4/2003,7.7999,7.8004,7.7992,7.7997,7.7997,0
21/4/2003,7.79985,7.8003,7.7993,7.79995,7.79995,0
22/4/2003,7.7996,7.8008,7.7986,7.79955,7.79955,0
23/4/2003,7.7996,7.8007,7.798,7.79965,7.79965,0
